layer,name,category,shapes,matrix_flops,scalar_flops,special_ops,weight_read_bytes,activation_read_bytes,activation_write_bytes,notes
30,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
30,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
30,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
30,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
30,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
30,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
30,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
30,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
30,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
30,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
30,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
30,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
30,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
30,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
30,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
30,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
31,input_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
31,q_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
31,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
31,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
31,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
31,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
31,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
31,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
31,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
31,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
31,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
31,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
31,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
31,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
31,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
31,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
31,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
31,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
31,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
32,input_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
32,q_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
32,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
32,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
32,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
32,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
32,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
32,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
32,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
32,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
32,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
32,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
32,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
32,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
32,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
32,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
32,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
32,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
32,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
33,input_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
33,q_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
33,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
33,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
33,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
33,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
33,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
33,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
33,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
33,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
33,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
33,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
33,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
33,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
33,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
33,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
33,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
33,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
33,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
34,input_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
34,q_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
34,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
34,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
34,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
34,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
34,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
34,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
34,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
34,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
34,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
34,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
34,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
34,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
34,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
34,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
34,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
34,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
34,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
35,input_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
35,q_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
35,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
35,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
35,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
35,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
35,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
35,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
35,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
35,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
35,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
35,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
35,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
35,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
35,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
35,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
35,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
35,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
35,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
global,final_norm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
global,lm_head,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 151936], ""weight_storage"": [151936, 4096], ""output"": [1, 151936]}",1244659712,0,{},1244659712,8192,303872,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
